id,strength,name,tags
e935ced9-cb27-4883-9e2f-c4077fc224f3,3,"Kirby, Jack","comics,sci-fi"
f69e9f82-e5bf-4d79-a545-4a1674dde90c,3,"Kippenberger, Martin","figurativism,messy,abstract,expressionism"
b8edd9de-ad77-4eaf-9787-2421e77634a8,3,"Kinney, Jeff","cartoon,whimsical"
e2b477c6-1ad0-42b9-bcf6-03a29a2444c9,,"Kinkade, Thomas","luminism,impressionism"
dc683141-46f2-4f3d-90be-d9e9f2fcb72d,,"Kim, ",
ade086fa-4a88-4393-a642-4015d14c748d,3,"Killion, Tom","landscape,ukiyo-e,vibrant"
cc59cf94-2758-49a0-83ef-8cad4150a902,3,"Kilburne, George Goodwin","scene,watercolor,romanticism"
9ac324cd-9100-4e1b-85ff-5dcef48da209,,"Kikuchi, Hideyuki","horror,fantasy,anime,manga"
f7893851-a982-4b3e-b5bb-a8e8a455b243,3,"Kieth, Sam","messy,detailed"
de5095c7-4989-4aa2-a05b-ff9f6e8e320c,3,"Kielland, Kitty Lange","landscape,magical realism"
367e7f93-6dc8-4ec7-b979-68e191aa8ec0,3,"Kiefer, Anselm","abstract,expressionism"
2f048109-e228-48b8-a6ba-caa5d865eb4c,3,"Khnopff, Fernand","symbolism,portrait,scene"
07288514-7dcd-4506-a865-561bb0d79ceb,3,"Khare, Adonna","monochromatic,detailed,surrealism,animals"
3895bbc9-ec64-4cb2-8a6a-87401fa9711b,,"Khakhar, Bhupen",colorful
e8ea0203-4b12-4425-b66b-8cb3afad2dfa,,"Ketner, Jeremiah","portrait,vibrant,whimsical,colorful"
dd01b0ca-60c1-4fd0-ad13-433a30c17a47,3,"Kesinger, Brian","cartoon,whimsical"
3ed0a8c4-f309-499b-b4b4-cadccd802b17,3,"Kerstens, Hendrik","photography,portrait,dark,fashion"
d8a2441f-6902-4a08-af65-7976d52a0bf7,3,"Kern, Geof","photography,fashion,monochromatic"
8b7a93ec-f451-45f3-9efe-7a059b5bf622,3,"Kepes, György","abstract,photography,monochromatic"
f19e1561-9418-4d62-9fb3-9297a6e42778,3,"Kentridge, William","messy,monochromatic"
31fd64c2-bdd6-46f0-9644-385736dd353d,3,"Kent, Rockwell","landscape,realism,high contrast,symbolism"
cc8071e5-e96b-4965-9d16-7daf49e8475e,,"Kensett, John Frederick","landscape,luminism"
e6fd8e6f-6d8f-4bd1-9d69-2dbd8405777e,,"Kenny, Alan","figurativism,cubism,scene"
1997944a-1c4d-4055-9f98-06db329cd6e7,3,"Kennington, Thomas Benjamin","realism,portrait,scene"
ab3f2a5e-78e6-418c-86f7-b10cf8cc3c27,,"Kemp, Peter","photography,scene,character"
9f4f7988-86b9-41a2-b9e4-c9b41542923b,,"Kelsner, Alfred",
163dfa35-6ee4-4f57-8205-657930bdde14,3,"Kelly, Walt","comics,cartoon,whimsical"
83f4440e-5c6e-4b4b-9a44-ce4ce188917e,3,"Kelly, Ken","fantasy,character,scene"
e91c6981-71c5-4aad-bdaf-21c14bd8be55,3,"Kelley, Mike","installation,textile,abstract"
af889993-2f88-4b4d-8af0-b2ef87d8450d,3,"Keller, Ferdinand","landscape,symbolism"
c4c2f06a-09c0-444d-97d7-b79f013e7a7c,3,"Kehoe, Andy","surrealism,magical realism,dark,whimsical"
4dd2ba20-9b9e-476c-8ace-51fff0bb83e1,,"Keever, Kim","dark,cloudscape,colorful"
716bdcdf-38e2-4962-a298-097514d958e2,,"Keene, Lisa",storybook realism
3c4db1e7-2086-49e1-bacd-68c013acdb6a,,"Kechun, Zhang","photography,low contrast"
8024d184-f670-4f21-a367-44e8a2f02512,,"Keathley, Mark","landscape,magical realism"
b61f833e-0487-49d6-a4c1-371bb343c038,3,"Keane, Margaret","cartoon,portrait"
044731e8-dc8a-4437-908f-bf8e72b5167b,,"Keane, Glen","cartoon,Disney,children's illustration,character"
2504c45b-ae0a-4200-adf3-90c3f4c44d0f,,"Kawauchi, Rinko","photography,low contrast"
29b20cbd-f02e-424a-a532-2fb5ed5ae33d,,"Kawase, Hasui",ukiyo-e
c1b0a07a-c2d6-4d7a-b792-6d08e5849882,3,"Kawasaki, Audrey","portrait,art nouveau,manga,magical realism"
c4237be5-d469-4a25-94c3-22c19d076c12,,Kawacy,"anime,digital,character,portrait"
13d3152c-e7a3-496c-af65-65ff2fe6b6b1,,"Kaur, Rupi","figurativism,high contrast"
c7e4d7b6-7653-4835-a98f-33ae245bbdd9,3,"Katsuya, Terada","manga,fantasy,portrait"
0fd3fa26-32fa-4a95-8113-db03dc80c5fb,,"Kashin, Wadim","landscape,sci-fi,dark"
5db4ebd9-7534-4700-9cf4-a08ea1f09aba,,"Karcz, Michal","landscape,fantasy,sci-fi,photography"
7893c748-5735-4fe6-a161-47ba303d94c4,3,"Kaphar, Titus","melanin,portrait"
f3814eeb-fe0c-47eb-938c-625a61399954,,"Kaniuga, Trent,b","fantasy,scene,character"
36bae9fc-a382-494b-b070-b34d90646c05,3,"Kaneko, Jun","abstract,sculpture,vibrant"
cdfa5923-4d6f-4a3d-9d80-244bb39568c9,,"Kandinsky, Wassily","bauhaus,expressionism,abstract,vibrant"
aa7b83df-9082-4649-9b0b-a442fe7eeb10,3,"Kander, Nadav","portrait,landscape,photography"
db3effb9-bc2a-4ee2-9d59-108366eaae93,,"Kaluta, M. W.","detailed,fantasy,whimsical"
07afa48d-be05-4330-9f68-8fc93d96dc20,3,"Kalf, Willem","still life,baroque"
5de23a0d-6434-46fa-9689-1b154be1625c,,"Kairiukstis, Vytautas",abstract
fbb6201b-ea9b-4866-a0eb-a8d5405e7720,,"Kahraman, Hayv","figurativism,portrait"
d9198992-79b0-4c03-a6b5-55918e165418,3,"Kahn, Louis",architecture
e1b97166-2b78-44b3-8538-0d082f21058a,,"Kahlo, Frida","surrealism,portrait,vibrant"
87ab4b63-382d-491f-ac5f-0cb53706746c,3,"Kago, Shintaro","gore,manga,portrait"
7dcdbcfd-3fc2-43ae-b0d3-6e1b53abfee2,,"Jusko, Joe","comics,fantasy"
d86c06df-abb5-4c15-9f8c-460b65ac91a1,,"Jurgens, Mandy","portrait,character,photorealism"
07408a96-f352-4968-9c0d-ce3380449bbc,,"Jung, Matthias","architecture,surrealism,digital"
006a0a38-890a-439f-9c00-e06269486303,3,"Jung Gi, Kim","character,detailed,monochromatic,comics,manga"
e166c40d-6b46-427a-badf-f4e5349c9aee,3,"Jullien, Jean","high contrast,cartoon,flat colors"
c62fdbac-db05-4e2f-874c-eaa10b0e9504,3,"Julien, Isaac","installation,melanin"
49be80e7-7650-4d73-b506-a3b6db18df08,,"Judge, Mike",cartoon
d9439da0-339c-486a-9e4e-1aac2c4b4731,3,"Judd, Donald","manga,installation"
69b3d4f0-384d-4489-8cc5-ee49e21e5b68,,"Judd, Donald","angular,installation"
c55b1136-756d-4cc0-b347-60a1f63693d0,3,"Judd, Amy","portrait,photorealism,surrealism,nature"
8c62766a-0c1e-4e47-9ab5-de726456ccdb,,"Jover, Loui","portrait,abstract,collage,messy"
d0637d07-117d-4b33-9d03-1985e0ba2afb,3,"Jorn, Asger","primitivism,abstract,expressionism"
cd3f6a35-92d9-44c2-a0ef-c2606c2f3932,,"Jordaens, Jacob","baroque,scene"
5a0978d3-6ca9-4b49-957d-8d38f01ad8ea,,"Jones, Peter Andrew","sci-fi,fantasy,space"
f10e2edd-db70-4b9f-a176-96c27504dbff,,"Jones, Lois Mailou","colorful,vibrant,melanin"
10ae5ccb-5c67-4c46-b94d-14c3f607ee89,3,"Jones, Jeffrey Catherine","fantasy,figurativism"
ce6e0e95-f397-4d8a-b774-2d6dafd30ec9,3,"Jones, Gerald Harvey","impressionism,streetscape"
ff1c3790-093c-4ea0-b566-d1397f4943ff,3,"Jones, Francis Coates","impressionism,scene"
12984666-0911-4617-9a7a-2b193a3dbc70,3,"Jones, Erik","colorful,vibrant,portrait,cubism,abstract"
a9418fce-bd15-4af2-9b16-32a55fc0416d,,"Jones, Android","detailed,colorful,digital,fantasy,psychedelic,vibrant"
12d519e8-7b08-4390-bb55-136b9f379506,,"Jolicoeur, Andre,b,i",children's illustration
88cc3099-4981-459f-8c6a-a23f831095af,,"Johnston, Miles","dark,monochromatic,surrealism,portrait"
92d16adc-87a8-47fc-8661-38c6d6e8ead5,3,"Johnston, Dorothy","landscape,portrait,figurativism"
28ee5897-2072-43e4-b6c5-76b7c6bdcfc2,3,"Johnston, Alfred Cheney","photography,monochromatic,portrait"
f1f6c238-a7fc-4fc3-92da-03e8e57c9c61,3,"Johnson, Richard S.","impressionism,portrait,scene"
1aa6744c-08a5-472b-a980-6c31c9ba5a6f,3,"Johnson, Eastman","realism,portrait,landscape"
edaf1137-d752-44de-9bc7-096465b6427d,3,"Johns, Jasper","abstract,expressionism,pop art"
6c4da5e6-23ac-4b0f-88e1-36e5aedf76be,,"Johns, Geoff","comics,detailed"
6edbcf4d-cb68-4048-9406-a9f8a157fd06,3,"John, Gwen","portrait,watercolor"
9d838e81-7e4c-4f14-b8db-360ded098027,3,"John, Augustus","impressionism,portrait"
09ea23f2-82f6-4e97-875a-c32d58e3bd8f,3,"Johansson, Erik","photography,landscape,surrealism"
7ba19cc2-6c0c-4758-a9f6-534939f43056,,"Johanna, Martine","portrait,figurativism"
a8c46fe0-cfd8-4365-afe3-9c0b7e3e5935,1,"Joffe, Constantin","fashion,photography"
563734af-0322-41bf-90fb-986ba75b5289,3,"Joffe, Chantal","portrait,high contrast,figurativism,expressionism"
c05155ea-6c0f-4359-9961-df7bb333dfed,3,"Jingna, Zhang","fashion,photography"
bf16b905-25b6-43c3-a441-f6065d0b1c9b,3,"Jimenez, Phil","comics,character"
9a591ee8-e86b-43a8-8736-6dc074b64cf5,3,"Jiaying, He","figurativism,ukiyo-e"
7c74162c-f036-46ee-a6d4-2766ed6b6407,,"Jia, Ruan","digital,portrait,fantasy,dark"
48fc04ee-dc38-448f-bcdb-9ce780b51961,,"Jewett, Ellen","sculpture,surrealism,digital,detailed"
47025b45-93c0-4376-9284-084a5917e210,3,"Jevtic, Bojan","photography,figurativism,messy,portrait"
a9682470-b444-4bf7-9df4-df15915c2284,,"Jeong, Juno",
c019bacd-a58f-40fb-9e98-db3f4dd2b70e,,"Jensen, Georg","art nouveau,sculpture"
e183b0ba-e0a1-4063-b80b-f9a38d542a29,3,"Jeffries, Lee","portrait,monochromatic,high contrast"
7cd5e636-dc70-48c9-9172-8629026b1c25,3,"Jeffers, Oliver","children's illustration,cartoon"
ddd7e7a9-fb8c-46c0-84d6-a8e56289a4d9,,"Jean, James","fantasy,detailed,vibrant,psychedelic"
91d84977-a604-4c82-9018-2bee6105ffb2,,"Jaśnikowski, Jarosław,b",surrealism
1af13c50-a97f-49a3-bd08-fab7632bd00b,,"Jasinski, Aaron","surrealism,pop art,detailed,colorful,portrait"
be9f8d47-6f2c-4302-9df2-e3206b856f3d,,"Jansson, Tove","cartoon,children's illustration,figurativism"
0acf0e21-7633-4892-b6eb-52ccc45c210f,,"Jansson, Alexander","fantasy,whimsical,dark"
47453ac5-266c-45b5-bfd3-8b424ced3e6b,,"Janssens, Frieke","photography,portrait"
1eadc949-77c5-4675-93f3-d96bf4034d4c,3,"Janson, Klaus","comics,high contrast,vibrant"
16f78d2b-fead-44ab-907f-fbd967386d8b,,"Janmot, Louis","romanticism,symbolism,scene,character,portrait"
fe5a9a50-3252-493e-90f9-e70c87fbd331,3,"Jaems, Daniel","photography,nudity"
8b99d721-ddba-4cfd-910d-882c4887c43c,3,"Jacrot, Christophe","cityscape,streetscape,photography"
b0fba4c1-e04d-4559-99e0-5039a59457e4,3,"Jacklin, Bill","abstract,impressionism,figurativism"
47f81965-96f1-416f-9435-2ad8721a735a,3,"Jaar, Alfredo","installation,light"
43ed370a-7864-408c-9f19-383ea92dfe3f,3,"Izu, Kenro","photography,monochromatic"
6bac0dbc-9c7b-4708-97c8-0e69e6ce3fd0,2,"Iwerks, Ub","cartoon,whimsical,high contrast"
152f2652-4e50-4cc2-b9bf-015a5a588215,,"Itten, Johannes","expressionism,colorful,bauhaus,abstract"
b017df34-5b79-4616-8850-f411120ab291,3,"Ito, Toyo",architecture
c70b24bf-11ee-432c-91bc-8b60051dbd9a,,"Ito, Junji","horror,manga,portrait,monochromatic,detailed,high contrast"
3a34ff2d-c251-415c-a4d0-e38b535bb10d,3,"Ishinomori, Shotaro","cartoon,manga,anime,high contrast"
08719361-912f-4879-a630-e9922a749071,1,"Ishida, Tetsuya","surrealism,scene"
b60b1c96-03b2-45ba-9325-fdcecb20b352,3,"Ishida, Sui","manga,dark,messy"
5e829d11-0940-47e6-bef8-78c1933d3739,1,"Irwin, Robert","installation,manga"
fa3a7dc7-8277-4d0b-a306-822f9fe9d537,3,"Ionut, Caras","surrealism,photography,magical realism"
4c424888-c510-4df2-90f7-39f7019725f9,,"Inshaw, David","landscape,figurativism"
0789939c-cca8-446c-b8b7-189c3ab0bec3,3,"Inness, George","landscape,dark,impressionism"
812c43a6-f4c4-4278-b265-2408af38565a,3,"Ingres, Jean Auguste Dominique","romanticism,portrait,scene"
0252c42a-2f6d-43b8-b3bd-62777a8a4863,3,"Ingels, Bjarke","architecture,angular"
4c898ea6-4dec-439f-b760-b379775a604f,3,"Indiana, Robert","graphic design,pop art,vibrant,flat colors"
406b2000-9258-437a-a483-67052cf6c926,,"Inceoglu, Ismail","scene,digital,landscape"
4c3b8ba8-7b8d-4f91-808b-af80d8a99df5,3,"Immonen, Stuart","comics,scene,character"
dbfa8c69-71d1-4c9d-8e5a-cc2c764e1d51,,"Ikeda, Ryoji","high contrast,angular,abstract,monochromatic,installation"
efa846d9-e215-4574-b263-7742b184535f,3,"Icart, Louis","art deco,impressionism,low contrast"
4fae2fc6-58e1-4074-a5cc-3230328f12cd,3,"Hyde, Doug","whimsical,children's illustration,vibrant"
5c43c494-dc50-4afd-8513-fc2f3a16204e,3,"Hyde, Catherine","symbolism,magical realism,figurativism"
0e2d76c5-0315-47fc-b71f-a9a6072ce901,3,"Huynh, Duy","surrealism,magical realism"
78e0e633-27c2-4be4-b3b9-9a3c98e4d2bf,,"Hutter, Michael","surrealism,detailed,sci-fi,fantasy"
bac4732c-f811-4c62-8a01-8b9e4b6c9c17,3,"Hurtado, Fabio","cubism,scene,portrait"
18f98058-8b40-43c4-8c3d-e94c860fe969,3,"Hurrell, George","photography,portrait"
bd8743fc-1f86-46e3-84e7-c8880b812772,,"Hunt, William Holman","romanticism,scene,portrait"
53f06308-d7ce-47b6-962d-ee552a9acbd8,,"Hunt, William Henry","watercolor,portrait,scene,still life"
90bde6c9-60da-4ecb-a74e-aeac541ba249,3,"Hundertwasser, Friedensreich Regentag Dunkelbunt","vibrant,colorful,messy"
79fe19b5-cca4-46c4-8420-6d0549196f4b,2,"Hume, Gary","abstract,flat colors"
3af96754-ff37-4092-bee7-9ac0f1da2f94,3,"Hugo, Pieter","photography,portrait"
4ff2f432-6e29-4c91-bf68-a84d4712051a,2,"Hughes, Talbot","romanticism,scene,portrait"
626ce052-33f3-4921-8002-95360a89f834,3,"Hughes, Nicholas","photography,dark,landscape"
dd91222a-94c5-4353-9607-c6e687716d2f,3,"Hughes, Jack","high contrast,vibrant,portrait,scene,flat colors"
73af1777-093c-4d98-a3d0-9c49e8feea63,,"Hughes, Edward Robert","romanticism,scene,character,fantasy"
55c9bfc0-4007-4e08-b972-b514c285f10c,,"Hughes, Arthur","romanticism,scene,portrait"
d98a40ba-f58a-445a-90b3-1687a31b8955,3,"Hughes, Adam","comics,character,scene"
9920776e-4f69-43dc-b624-f30faf7748eb,1,"Huang, Shilin","fantasy,character"
128cea6b-b4e1-47bb-849d-1b6b91782d71,3,"Huanca, Donna",abstract
8906059c-7a72-4e64-bdf7-a698eab5078b,,"Hoyland, John","abstract,vibrant"
cb788e9c-01e8-4063-bec2-6b987a9b340c,3,"Howson, Peter","gore,nudity,expressionism,figurativism,detailed"
9591184c-8b26-4143-97ae-61078905e90a,3,"Howorth, Ian","photography,scene,still life"
17082395-63f1-4455-90be-3f5ace400ce5,,"Howland, Meghan","portrait,surrealism,figurativism"
0802b497-a967-4bcd-a26d-250cda5532c4,2,"Howitt, Alex","photography,monochromatic,animals,dark,scene"
8f25e640-3ef6-4757-a8ed-12e58cd858d8,,"Howie, Malcolm","flowers,watercolor,nature"
9edbe575-bf21-48c9-8b44-ffa4bc24b9b6,,"Howe, John","fantasy,dark,detailed,landscape"
a70141e1-b270-406a-bd51-2a80fe1a9dd8,,"Houssin, Xavier",
913a8331-02eb-43d1-9071-c8ad052d3371,,"Horsley, Ralph","sci-fi,fantasy,whimsical"
ac3be8f7-83fe-4576-b853-cb79c023cb9a,,"Hornel, Edward Atkinson","impressionism,scene"
dddaa3aa-f0b8-43cd-a282-a82591fd51fa,3,"Horna, Kati","photography,monochromatic"
768072cf-37a3-47b8-acb5-b40e0101446d,,"Horley, Alex","dark,fantasy,character"
6ca42ba6-155f-4bfc-b4e0-d7b00824d14b,3,"Horkey, Aaron","fantasy,detailed,comics"
b62eb71a-40a9-4a87-a73b-fb7a8e3818f5,,"Hopper, Edward","surrealism,impressionism,scene"
2b3fe3c3-1788-4d8b-b79f-9b6d5732dac5,,"Hong, Kuang","fantasy,digital,dark"
f8716a28-9b5f-4ad2-a841-622fc5c0968a,,"Homer, Winslow","landscape,realism,seascape"
ee371963-d8e6-4698-80c0-3a14e5c12927,3,"Holsoe, Carl","realism,scene"
26d69432-648f-4b96-a1b3-75be03fd1b68,3,"Holme III, Peter","photography,landscape"
242f035b-b304-4f25-9e18-f4787c910cfc,3,"Holl, Steven","watercolor,architecture"
7535a885-6b05-4f48-993e-ea11ef7a8d4c,3,"Holl, Frank","realism,scene,portrait"
46915cc5-4515-442a-9a3c-a7a3e144686e,2,"Holbein the Younger, Hans","renaissance,portrait"
35650671-ef7f-4e5d-9a8e-f567abb9e418,3,"Hokusai, Katsushika","ukiyo-e,high contrast"
c7815085-cffb-4d0a-be54-a5dac92cdca8,3,"Hogarth, William","baroque,scene"
51e53480-f72d-406f-95de-f60a02d667b8,3,"Hodler, Ferdinand","symbolism,character,portrait"
eb0d24d8-da9f-46f3-a290-388f2581e2f3,3,"Hodgkin, Howard","abstract,vibrant"
0a01131d-fe00-4dae-8190-05812af37bdb,,"Hodas, Filip","digital,3D,scene"
d87cd065-7137-4f1b-9350-815d57ca4742,,"Hockney, David","cubism,vibrant,colorful"
acc0646d-daae-41a4-ad80-b31e5cf3d54e,3,"Hoch, Hannah","collage,surrealism,cubism"
744fb91a-4585-4af0-8b83-750b93f12a7a,2,"Hirémy-Hirschl, Adolf","art nouveau,symbolism"
17a15cec-73e4-4607-9d06-1310f8972fd1,,"Hironaka, Harumi","vibrant,portrait,manga,watercolor"
721269fc-c236-4828-a59e-0c2451ad9f95,,"Hirano, Miho","portrait,magical realism"
268069d0-9afc-4680-938f-638f42c4a260,,"Hillier, Steve","landscape,nature"
8867537e-9243-44a7-8f4d-3848ae3cc098,,"Hillier, Dan","detailed,monochromatic,high contrast,portrait"
0941e153-906e-4b25-b849-00a190ee60fb,,"Hildebrandt, Tim","fantasy,vibrant,clean"
d6f8fdcf-1808-4567-8585-1f76b5e2cd2c,,"Hildebrandt, the Brothers","fantasy,vibrant,clean"
14666e8b-7d14-40ce-8d11-e937f2b5ed41,,"Hildebrandt, Greg","fantasy,vibrant,clean"
67b5b827-92b8-42cc-9fa9-26913e0533fa,,"Hideyoshi, Lorenz","digital,scene,sci-fi"
c19e6481-b2df-4e87-90b8-18986f465a49,,"Hewton, Randolph Stanley","landscape,scene,art nouveau,impressionism"
33bd6bc4-8672-4db6-9b1d-025d7e966a88,,"Hewlett, Jamie","cartoon,character,comics"
7628881c-2479-4d76-ad7a-2c8e66cefe64,3,"Hewett, Ryan","abstract,portrait,vibrant,cubism"
849eda11-b7e9-4da0-910f-1d414ca0c414,3,"Heward, Prudence","portrait,abstract,expressionism"
48c8192b-2a20-4503-8003-92a0735f2fd9,,"Herzog, Werner","personality,film"
22f8e1b0-8a97-4fb0-9a90-5900d691840f,3,"Herriman, George","cartoon,comics,messy"
222658a7-d2d4-469e-91be-89660a4f3958,2,"Herrera, Carolina","photography,character"
a23315cd-eb3d-4b2b-96f4-56cfcaa3ad2c,3,"Heron, Patrick","abstract,expressionism,figurativism"
c29ef96f-a063-4638-87ed-1b7fbaa5bcb7,3,"Hepworth, Barbara","sculpture,abstract"
397a3e65-27b5-4ef2-b497-0627437cab82,3,"Henson, Bill","photography,dark,landscape,portrait"
53628225-08e3-43af-b3b8-50164e86da48,,"Henry, Paul","landscape,impressionism,watercolor"
fd7af718-1396-4625-8276-d04f7e67a0a9,3,"Henle, Fritz","photography,monochromatic"
dae42a2b-b406-4eae-8f0a-277e2a2878ab,,"Henderson, Steve","impressionism,magical realism,character,scene"
56259777-ec34-497f-84c2-61e5f6a085ac,3,"Helnwein, Gottfried","installation,portrait,photography"
ca5cfa5d-956c-4136-a3cc-899e7bbc58fb,3,"Hejduk, John","architecture,cubism"
dd5d07a3-47f2-4c7f-a32f-2199e5fda1b6,,"Heizer, Michael","installation,landscape,angular"
8c9aea75-5325-443f-940e-3968a82934be,3,"Heilmann, Mary","abstract,vibrant,high contrast"
b789b158-9798-45a5-b125-ff48c4ffeada,,"Hegarty, Valerie","magical realism,surrealism,installation"
c40257bf-41fc-4b3a-83ef-a8f6064750e6,,"Hedley, Paul","impressionism,figurativism,scene"
339b7dfb-192f-4882-a3c3-6b32a7b62d08,,"Heda, Willem Claesz.","baroque,still life"
dd95d4e3-9df9-439d-a994-7f7d28f93a35,3,"Heckel, Erich","expressionism,landscape,portrait"
480745fd-8dc4-487e-939f-20ec28e3d410,,"Heatherwick, Thomas","architecture,texture"
c5ea77ae-c6a7-4642-8228-870954a6da4a,,"Heathcote, Peregrine","romanticism,realism"
403e43c0-8851-4dc2-b77c-1fb6ec3e9ecc,,"Healy, Jennifer",
542e0642-4333-42a0-8e00-20aba354aada,,"Heade, Martin Johnson","still life,landscape,seascape"
ecee0ec6-99cb-4dab-9668-f626a55d54fe,3,"Hayter, Stanley William","abstract,expressionism,surrealism"
27c58b9d-afa3-430f-b82b-f12c090d75e8,3,"Haygarth, Stuart","installation,vibrant,angular,colorful"
39d60b2b-1ec7-4347-8367-0f5936385acd,3,"Hawkesworth, Jamie","photography,portrait,scene"
3bf08d09-5d03-4efc-9bf5-72b5fdec169b,3,"Hawkes, Pam","figurativism,portrait"
e45f5cb3-9790-4d22-ba36-e256b2a32869,,"Hattori, Naoto","surrealism,detailed"
28734bb5-095c-4efc-b766-691367bdddbc,3,"Hatoum, Mona","installation,sculpture,photography"
7aeb8fe1-e1d1-4ac4-a473-86bf81910a5a,,"Hatke, Ben","cartoon,children's illustration,character"
7e7895b4-bb3b-4d81-8d8a-cd9f60a2ab4a,,"Hassam, Childe",impressionism
0ae81101-1548-4348-8a29-e60536abf27f,,"Hashimoto, Jacob","angular,abstract,installation"
5f23963a-2970-46e9-9bb7-695726175f4e,,"Haseltine, William Stanley","luminism,landscape"
ee2b6e4f-d044-4194-9493-9335946c10f8,,"Hase, Ryohei","magical realism,surrealism,digital,fantasy"
147209d9-6230-469c-9d6e-98e166384632,,"Harvey, Harold","watercolor,landscape,impressionism,scene"
0caaac93-814f-42b4-a1ad-96ce15e6da46,,"Hartung, Hans","abstract,dark"
d6889f54-6308-4981-8070-aebb029bed63,,"Hartley, Marsden","landscape,portrait,primitivism,expressionism"
b05716af-c87f-4d8c-bfc1-1952eb00ecae,,"Harrison, L. Birge","landscape,low contrast,impressionism"
63d1f9e9-b46a-4ddf-ab2b-9ac624fcad43,3,"Harrison, Florence","art nouveau,children's illustration,romanticism"
5733a9fb-4469-4016-b323-fa00363cf73f,,"Harris, Lawren","landscape,clean"
f90b1854-fe6c-4040-8c7a-c3969fde977c,,"Harris, John","dark,sci-fi,messy,space"
f435de5d-d261-4fc6-8e22-8c620516d433,,"Harper, Charley","vibrant,flat colors,animals"
129b6389-a67c-4cdf-8935-5e9ff661fa8e,,"Haring, Keith","expressionism,graffiti,street art,flat colors,high contrast,vibrant"
9fe2f8f5-776b-411d-b364-cf27b60781cd,,"Hardy, Heywood","animals,romanticism,scene"
a5e18dfe-aed9-4dcd-a3d1-9818e805cfa5,,"Hardy, David A.","space,landscape,sci-fi"
6e400bce-8153-44b2-bd45-cb69dcd5ad08,,"Hardy, Bert","monochromatic,photography,scene"
da302b1f-bb5d-4b96-bd50-e8cd9667dfa8,,"Hanuka, Tomer","comics,cartoon"
30ea7528-42d3-4ad1-b9d7-1ca971f6dee9,,"Hanuka, Asaf","comics,cartoon"
3a304a01-86af-4652-bbe1-c28ddf4fa3d5,,"Hanson, Erin","colorful,impressionism,landscape,vibrant"
5dd681c4-3092-4e19-835c-192f5006bd2a,,"Hanks, Steve","watercolor,character,scene,realism,impressionism"
199dcbfc-3cc2-4b31-b280-805a2fed7dd5,,"Hang, Ren","nudity,photography,character,portrait"
825cb8d1-3d4c-49bd-9a51-c832d69ce93a,,"Hammons, David","installation,melanin,figurativism"
13365b67-08fc-4b93-9adf-d1467508fcaf,,"Hammick, Tom","landscape,figurativism,vibrant"
9d13c146-8f51-4c1c-8f55-748f63050328,,"Hammershoi, Vilhelm","low contrast,scene,impressionism,symbolism"
8d262567-56db-45aa-8564-6588318fccb2,,"Hamilton, Richard","collage,scene"
6cc8a6dc-cbe5-4ea5-9b3a-7411401ba50d,,"Hambling, Maggi","portrait,expressionism"
e028d4dd-5ad6-4398-888a-a8d0f6d89a73,,"Hamaguchi, Mao","portrait,surrealism"
505d26ad-cf0a-4987-9903-7a1218153987,,"Halsman, Philippe","photography,monochromatic,high contrast,portrait"
64cb35c6-dd02-4dd4-90bb-e33750b347d7,,"Hals, Frans",baroque
1716bc41-51a3-4259-948d-0ec3191db589,,"Hall, Sydney Prior","scene,portrait,realism"
8f4701e7-21db-4345-b534-405aa94f370e,,"Hagan, Robert","impressionism,landscape,scene,vibrant"
5af3dfea-3540-4240-96c4-e326d0a7e647,3,"Haenraets, Willem","watercolor,landscape,impressionism"
1b2f252a-1f91-4ab9-9c27-e7ebbbad8963,,"Haeckel, Ernst","surrealism,biological"
05e2ff7d-dcf8-4397-b116-726acc83cf96,,"Hadid, Zaha","architecture,angular"
43ede5d0-b6bc-4586-bb22-e20acaaa615e,,"Hacker, Arthur","impressionism,romanticism,scene"
59516a44-43a5-4b1c-a639-992c93b5ea72,,"Haas, Ernst","photography,streetscape,messy"
d38cb497-a296-41f4-a06a-34ef199d3ff7,2,"Haacke, Hans","installation,photography,sculpture"
ed395345-118d-4faf-a1e5-1680125ef447,3,"Gérôme, Jean-Léon","romanticism,scene"
f85c43ef-da5a-473c-981d-566cc790adc6,3,"Géricault, Théodore","romanticism,dark,scene,portrait"
f9f8e6be-0def-419c-87cf-6d555aadea13,,"Gwathmey, Charles","architecture,high contrast,angular,flat colors"
5aa2d725-5c5e-4fc3-8b54-1be65b5771f3,,"Guttoso, Renato","expressionism,realism"
f3e8953c-c1e8-4747-9352-56d7801828ea,,"Guthrie, Sir James","realism,impressionism,scene"
2a0946a6-bd6d-48f1-ad12-bf4ad7954d38,,"Guston, Philip","abstract,expressionism"
2601abba-8e80-4178-aaa0-4994844b42c2,,"Gurney, James","fantasy,landscape,scene"
790ae465-3e9d-4612-a6cc-941685b16186,,"Gupta, Subodh","sculpture,installation,photography"
8578e39f-6fb6-4a7f-9495-8fb2a10491f0,,"Guillaumin, Armand","expressionism,fauvism,landscape"
047ae227-a3b2-46c6-96e9-f040113eb027,,"Guichard-Bunel, Jeanette","surrealism,figurativism,portrait"
ad9823a9-08dd-489b-8453-cf2310cd7788,,"Guibert, Hervé","photography,monochromatic,high contrast,portrait,scene"
